step,time,x,y,z,T,qdot,is_component,k,rho,cp,vx,vy,vz,h
1,0.05,3,2,44,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,3,3,0,20.002,66666.7,1,130,2330,700,0,0,0,0.25
1,0.05,3,3,1,20.002,66666.7,1,130,2330,700,0,0,0,1.375
1,0.05,3,3,2,20,0,0,0.02587,0.983282,1005.5,0,0,0,2.5
1,0.05,3,3,3,20,0,0,0.02587,0.983282,1005.5,0,0,0,2.5
1,0.05,3,3,4,20.0002,9629.72,1,150,2700,900,0,0,0,2.5
1,0.05,3,3,5,20,0,0,0.02587,0.983282,1005.5,0,0,0,2.5
1,0.05,3,3,6,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,3,3,7,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,3,3,8,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,3,3,9,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,3,3,10,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,3,3,11,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,3,3,12,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,3,3,13,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,3,3,14,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,3,3,15,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,3,3,16,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,3,3,17,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,3,3,18,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,3,3,19,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,3,3,20,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,3,3,21,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,3,3,22,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,3,3,23,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,3,3,24,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,3,3,25,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,3,3,26,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,3,3,27,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,3,3,28,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,3,3,29,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,3,3,30,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,3,3,31,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,3,3,32,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,3,3,33,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,3,3,34,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,3,3,35,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,3,3,36,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,3,3,37,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,3,3,38,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,3,3,39,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,3,3,40,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,3,3,41,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,3,3,42,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,3,3,43,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,3,3,44,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,3,4,0,20.002,66666.7,1,130,2330,700,0,0,0,0.25
1,0.05,3,4,1,20.002,66666.7,1,130,2330,700,0,0,0,1
1,0.05,3,4,2,20,0,0,0.02587,0.983282,1005.5,0,0,0,2.5
1,0.05,3,4,3,20,0,0,0.02587,0.983282,1005.5,0,0,0,2.5
1,0.05,3,4,4,20.0002,9629.72,1,150,2700,900,0,0,0,2.5
1,0.05,3,4,5,20,0,0,0.02587,0.983282,1005.5,0,0,0,2.5
1,0.05,3,4,6,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,3,4,7,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,3,4,8,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,3,4,9,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,3,4,10,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,3,4,11,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,3,4,12,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,3,4,13,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,3,4,14,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,3,4,15,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,3,4,16,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,3,4,17,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,3,4,18,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,3,4,19,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,3,4,20,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,3,4,21,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,3,4,22,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,3,4,23,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,3,4,24,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,3,4,25,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,3,4,26,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,3,4,27,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,3,4,28,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,3,4,29,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,3,4,30,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,3,4,31,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,3,4,32,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,3,4,33,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,3,4,34,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,3,4,35,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,3,4,36,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,3,4,37,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,3,4,38,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,3,4,39,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,3,4,40,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,3,4,41,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,3,4,42,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,3,4,43,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,3,4,44,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,3,5,0,20,0,0,0.02587,0.983282,1005.5,0,0,0,0.25
1,0.05,3,5,1,20,0,0,0.02587,0.983282,1005.5,0,0,0,0.25
1,0.05,3,5,2,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,3,5,3,20,0,0,0.02587,0.983282,1005.5,0,0,0,2.5
1,0.05,3,5,4,20.0002,9629.72,1,150,2700,900,0,0,0,2.5
1,0.05,3,5,5,20,0,0,0.02587,0.983282,1005.5,0,0,0,2.5
1,0.05,3,5,6,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,3,5,7,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,3,5,8,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,3,5,9,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,3,5,10,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,3,5,11,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,3,5,12,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,3,5,13,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,3,5,14,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,3,5,15,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,3,5,16,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,3,5,17,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,3,5,18,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,3,5,19,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,3,5,20,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,3,5,21,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,3,5,22,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,3,5,23,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,3,5,24,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,3,5,25,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,3,5,26,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,3,5,27,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,3,5,28,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,3,5,29,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,3,5,30,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,3,5,31,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,3,5,32,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,3,5,33,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,3,5,34,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,3,5,35,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,3,5,36,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,3,5,37,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,3,5,38,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,3,5,39,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,3,5,40,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,3,5,41,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,3,5,42,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,3,5,43,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,3,5,44,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,0,0,20,0,0,0.02587,0.983282,1005.5,0,0,0,0.25
1,0.05,4,0,1,20,0,0,0.02587,0.983282,1005.5,0,0,0,0.25
1,0.05,4,0,2,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,0,3,20,0,0,0.02587,0.983282,1005.5,0,0,0,2.5
1,0.05,4,0,4,20.0002,9629.72,1,150,2700,900,0,0,0,2.5
1,0.05,4,0,5,20,0,0,0.02587,0.983282,1005.5,0,0,0,2.5
1,0.05,4,0,6,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,0,7,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,0,8,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,0,9,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,0,10,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,0,11,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,0,12,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,0,13,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,0,14,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,0,15,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,0,16,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,0,17,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,0,18,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,0,19,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,0,20,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,0,21,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,0,22,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,0,23,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,0,24,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,0,25,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,0,26,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,0,27,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,0,28,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,0,29,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,0,30,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,0,31,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,0,32,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,0,33,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,0,34,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,0,35,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,0,36,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,0,37,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,0,38,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,0,39,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,0,40,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,0,41,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,0,42,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,0,43,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,0,44,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,1,0,20,0,0,0.02587,0.983282,1005.5,0,0,0,0.25
1,0.05,4,1,1,20,0,0,0.02587,0.983282,1005.5,0,0,0,0.25
1,0.05,4,1,2,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,1,3,20,0,0,0.02587,0.983282,1005.5,0,0,0,2.5
1,0.05,4,1,4,20.0002,9629.72,1,150,2700,900,0,0,0,2.5
1,0.05,4,1,5,20,0,0,0.02587,0.983282,1005.5,0,0,0,2.5
1,0.05,4,1,6,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,1,7,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,1,8,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,1,9,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,1,10,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,1,11,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,1,12,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,1,13,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,1,14,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,1,15,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,1,16,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,1,17,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,1,18,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,1,19,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,1,20,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,1,21,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,1,22,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,1,23,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,1,24,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,1,25,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,1,26,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,1,27,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,1,28,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,1,29,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,1,30,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,1,31,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,1,32,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,1,33,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,1,34,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,1,35,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,1,36,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,1,37,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,1,38,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,1,39,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,1,40,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,1,41,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,1,42,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,1,43,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,1,44,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,2,0,20,0,0,0.02587,0.983282,1005.5,0,0,0,0.25
1,0.05,4,2,1,20,0,0,0.02587,0.983282,1005.5,0,0,0,0.25
1,0.05,4,2,2,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,2,3,20,0,0,0.02587,0.983282,1005.5,0,0,0,2.5
1,0.05,4,2,4,20.0002,9629.72,1,150,2700,900,0,0,0,2.5
1,0.05,4,2,5,20,0,0,0.02587,0.983282,1005.5,0,0,0,2.5
1,0.05,4,2,6,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,2,7,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,2,8,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,2,9,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,2,10,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,2,11,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,2,12,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,2,13,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,2,14,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,2,15,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,2,16,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,2,17,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,2,18,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,2,19,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,2,20,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,2,21,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,2,22,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,2,23,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,2,24,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,2,25,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,2,26,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,2,27,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,2,28,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,2,29,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,2,30,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,2,31,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,2,32,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,2,33,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,2,34,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,2,35,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,2,36,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,2,37,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,2,38,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,2,39,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,2,40,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,2,41,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,2,42,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,2,43,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,2,44,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,3,0,20,0,0,0.02587,0.983282,1005.5,0,0,0,0.25
1,0.05,4,3,1,20,0,0,0.02587,0.983282,1005.5,0,0,0,0.25
1,0.05,4,3,2,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,3,3,20,0,0,0.02587,0.983282,1005.5,0,0,0,2.5
1,0.05,4,3,4,20.0002,9629.72,1,150,2700,900,0,0,0,2.5
1,0.05,4,3,5,20,0,0,0.02587,0.983282,1005.5,0,0,0,2.5
1,0.05,4,3,6,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,3,7,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,3,8,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,3,9,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,3,10,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,3,11,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,3,12,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,3,13,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,3,14,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,3,15,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,3,16,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,3,17,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,3,18,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,3,19,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,3,20,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,3,21,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,3,22,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,3,23,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,3,24,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,3,25,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,3,26,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,3,27,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,3,28,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,3,29,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,3,30,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,3,31,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,3,32,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,3,33,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,3,34,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,3,35,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,3,36,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,3,37,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,3,38,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,3,39,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,3,40,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,3,41,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,3,42,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,3,43,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,3,44,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,4,0,20,0,0,0.02587,0.983282,1005.5,0,0,0,0.25
1,0.05,4,4,1,20,0,0,0.02587,0.983282,1005.5,0,0,0,0.25
1,0.05,4,4,2,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,4,3,20,0,0,0.02587,0.983282,1005.5,0,0,0,2.5
1,0.05,4,4,4,20.0002,9629.72,1,150,2700,900,0,0,0,2.5
1,0.05,4,4,5,20,0,0,0.02587,0.983282,1005.5,0,0,0,2.5
1,0.05,4,4,6,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,4,7,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,4,8,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,4,9,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,4,10,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,4,11,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,4,12,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,4,13,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,4,14,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,4,15,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,4,16,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,4,17,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,4,18,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,4,19,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,4,20,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,4,21,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
1,0.05,4,4,22,20,0,0,0.02587,0.983282,1005.5,0,0,0,0
